	.text	48,'59062 "KTV" $1151E 130675 $129EE "WHZUGCO" $B824'
	.text	46,'36119 "YACAWQ" $8CA3 -85379 loop 23079 -256572'
	.text	31,'51060 133685 "NTDESB" , "" abs('
	.text	66,'52508 "RSQXMM" u0o9 l$( $12ECA -39554.6 70430.4 c0( A $158F4 local'
	.text	53,'6024 k9q0 $13B5C $94B6 184522 do "OXUPM" p1j9b9t9h3$('
	.text	6,'55321 '
	.text	30,'3966 $ACFB $1CB18 "G" -85332.1'
	.text	19,'33803 60379.7 to ""'
	.text	60,'11058 -87945 : Y 286367 q4u2h 25993.1 76906.7 $12ABF 39341.1'
	.text	22,'11517 -213319 sin( dim'
	.text	45,'52939 j9g8c6n3o( x2x1p6n( o0k$ 261507 -261580'
	.text	29,'44231 n4h9c9 "LEYQGW" "OSJLS"'
	.text	41,'52245 j6o7m8g4k7 312242 o3g7s7b2 -85045.6'
	.text	6,'30414 '
	.text	6,'11058 '
	.text	51,'44681 q8w4t2o( -196306 ^ $1CFC3 "PPTK" -79739.2 u1c'
	.text	17,'30855 $1597A case'
	.text	71,'56659 $17E84 key( "" n7w7n1m2t( n4a9m5p1e3( -84639 clear read 158783 >='
	.text	11,'42193 s7g4$'
	.text	21,'52484 221440 -52951.4'
	.text	21,'14106 -284776 i1c6n4c'
	.text	46,'5555 $145B -194564 l9m6v9e$( "VXQZXRA" 21249.1'
	.text	24,'56219 "HGUYCWO" -63038.6'
	.text	59,'28680 99497 save 23537.1 $C69F "E" u5u9k5m4h$ "ANS" -156238'
	.text	49,'51060 isval( 70730.6 $B897 q9l8x2s1a n4h9c9 29183'
	.text	14,'55191 Y 100803'
	.text	66,'41284 "O" -62156.9 m6e( x2x1p6n( -105341 d0j 69561.2 -104376 $941E'
	.text	69,'30273 "A" x2x1p6n( t6i9s9b6u -50328.5 min( 94582.9 m6e( $1CDF6 "LNJP"'
	.text	43,'44504 k3h$( $1DE6F 93437.1 22700 r7m1s4r2$('
	.text	43,'55287 $BCE1 $1AF1E "" 46170.1 44512 inkey$('
	.text	28,'9395 "HB" -176704 "C" d3q0x$'
	.text	20,'45506 -87303.3 d0j +'
	.text	62,'48706 -73718.6 "CBKVC" "CKN" r7m1s4r2$( s9a3v8d3( 110664 t5q9$'
	.text	54,'1807 -28455.6 $15A59 $FEC4 v( next k3h$( $81D9 -4260.0'
	.text	26,'31283 until $1CC82 time( ,'
	.text	59,'34023 -114472 v6u6c5 $11F3D v( -21118.6 rnd( 167317 10329.8'
	.text	47,'20874 -45383.3 -96428.5 $5AE4 "QSBZUK" -80827.9'
	.text	18,'23380 72162.4 min('
	.text	6,'29290 '
	.text	31,'34023 $4BCE "XMS" proc -55993.7'
	.text	58,'18315 $CC57 -63825 <= 167856 "QOPA" -10352 $1ABDF -93586.3'
	.text	22,'56219 x2x1p6n( endproc'
	.text	6,'16897 '
	.text	55,'9929 # "Q" "AT" n4a9m5p1e3( -139732 u1p2e8i4g3$( d9d3$('
	.text	6,'48706 '
	.text	14,'36853 adc q6k4'
	.text	29,'47300 "" -190356 "EWPL" "NKA"'
	.text	60,'51905 $14315 rnd( 49785.2 sqr( 242587 $17348 q0i7$ 18653.4 X'
	.text	71,'6080 "TPXS" $2C9 h$ 33121.1 -234449 "TIGQIP" 54224.2 x2x1p6n( -317995 s'
	.text	48,'36582 $7EFE j5w6a key( -272405 $D88 $6874 $145A2'
	.text	68,'314 "CLLX" sys d5t7v0v l9m6v9e$( q4u2h -47817.1 , cos( $16886 241684'
	.text	32,'31283 q0i7$ then v( ; n7w7n1m2t('
	.text	10,'16837 "UO"'
	.text	14,'42884 $558C ""'
	.text	66,'31746 o3g7s7b2 d2w$ x1x8v input $103BC 283892 list -43522.8 -70862'
	.text	72,'24429 p2k0s -208985 $1642D "USHNCS" -30166.1 abs( -152955 149284 64572.8'
	.text	6,'12425 '
	.text	20,'6327 h1i$ i3t8$ when'
	.text	80,'8376 67585.0 j6o7m8g4k7 -35027.8 -23045.3 t1 -207713 rnd( 310579 174336 "YYBIBH"'
	.text	6,'45697 '
	.text	33,'47744 44979.2 $1649F u0o9 356.1 ='
	.text	25,'5841 $1CA85 -5455.2 $D479'
	.text	44,'28102 j3t7r2s7s7v( $191A0 38207 $7C90 164421'
	.text	8,'36582 <='
	.text	14,'19872 o3g7s7b2'
	.text	10,'8218 $129D'
	.text	12,'8579 -101689'
	.text	56,'8376 $15386 49482.5 -23753.7 68264.2 $16282 172498 q4u2h'
	.text	20,'16862 "GEF" $CC06 v('
	.text	62,'5173 -48092 60315 $11026 -122409 $9E10 len( 39325 <= "A" $2638'
	.text	13,'20250 -172372'
	.text	59,'22800 ; call -70769.9 "ZDIZX" i1c6n4c endproc "" "SBP" "WM"'
	.text	24,'12048 9926 "XTP" -312633'
	.text	29,'41488 -93108.5 150186 -177729'
	.text	30,'36816 Y "DZIOZTW" -16490.9 end'
	.text	67,'32095 -63639 178197 e3b5u6t 74841.5 82281 -28365 $11DB9 s7g4$ $5BE6'
	.text	12,'31746 $1127E'
	.text	13,'56627 gosub ;'
	.text	29,'36853 -57145 endproc v$ 53415'
	.text	34,'20367 48273.3 -66689.4 d2w$ 247242'
	.text	26,'8376 79956.5 96988.1 $B930'
	.text	84,'29198 j9g8c6n3o( 289977 "BQNBX" -59927.6 x6m( -73587.4 j3t7r2s7s7v( 16574.3 -48984.0'
	.text	4,'815 '
	.text	48,'6780 ) $1BE08 ; >> 9813.3 $1E0B9 j6o7m8g4k7 int('
	.text	29,'54940 $147A2 = 28685 -95580.9'
	.text	83,'34825 38179.2 $9586 -26150.3 4692.2 "XC" $127EA d9d3$( -19465.0 x7g1i0p7x "WMXMXPB"'
	.text	69,'17992 318636 205819 -82906.9 list $119E8 i1p3w6o8t1p w5w6k6f3c$ "SMC"'
	.text	15,'26458 "" $750 )'
	.text	6,'59084 '
	.text	8,'50943 t1'
	.text	54,'35010 -27055.3 o0k$ a3j0 35831.5 -107932 i1p3w6o8t1p s'
	.text	70,'9395 -230069 input $1D0E3 $12899 j9g8c6n3o( 285068 "LK" 64255.3 $19CE1'
	.text	62,'5169 endproc 16744.5 "" -71225.5 $A21E 41617.0 -43293 -28067.5'
	.text	61,'20171 -25411.6 62069.9 141104 e3b5u6t p2k0s -85791.0 -80877.9'
	.text	6,'44504 '
	.text	64,'16913 "TA" -264195 "PHEAOY" - 6895.9 43724.5 "L" $13AE1 "HDSTYE"'
	.text	23,'14259 "C" $1C9EA 115055'
	.text	15,'15608 $8913 end'
	.text	6,'28463 '
	.text	61,'40759 $59C9 "QPCK" $1C63B 318420 , 293714 "TBN" endproc 18782'
	.text	6,'38193 '
	.text	56,'9191 event( $55F2 j5w6a 206185 "" for 316408 -310829 c0('
	.text	12,'59084 300772'
	.text	53,'8376 56643.3 n7t1g5i3n -176074 t1 "BRKIUG" "" $243 ""'
	.text	44,'19304 p$ $1BC1F "N" << 43382 "KEQMPO" "RBQS"'
	.text	70,'6080 "BEA" -12950.4 "TU" 215925 o0k$ endproc "EJBN" "NKPJ" $12BF6 save'
	.text	6,'30229 '
	.text	20,'38510 proc \ 67423.5'
	.text	4,'585 '
	.text	15,'29915 cos( val('
	.text	6,'23306 '
	.text	6,'37859 '
	.text	40,'53948 "BQB" $CBA6 "HVNWD" d3q0x$ "AJLYU"'
	.text	10,'44778 proc'
	.text	32,'19304 "TNORYEV" then $216 repeat'
	.text	6,'56219 '
	.text	45,'56219 r3u8n5 83586.8 x1x8v $1D9C7 "" to $DD01'
	.text	61,'11058 u1c h1i$ 40479 44215.3 rand( u0o9 -216825 len( O $10FC5'
	.text	64,'10194 "EAYSOIH" > dim $C3CF $1DE95 else -204411 $1050A $C81B "G"'
	.text	29,'17872 -253085 $1AF8B 104746 &'
	.text	6,'32571 '
	.text	75,'20438 $18CFF 315899 196019 "AQBNR" n7t1g5i3n "FTGFVEL" 237800 $5CC8 P "ZUP"'
	.text	18,'9173 else -46910.9'
	.text	8,'52939 t1'
	.text	61,'3368 10580.2 $17559 -205883 u5u9k5m4h$ 94457.3 "VVXAPG" 66318'
	.text	65,'53927 f3h9h9d4 -263433 x$ $1DDD7 goto v d5t7v0v "DTKXLQ" -28768.2'
	.text	56,'53948 "T" s s7g4$ -110317 -235283 x$ l0r2o8n1m # -200047'
	.text	72,'50943 63973.9 239799 -31562.5 x2x1p6n( -314530 max( $1A101 d0j "S" $8C1B'
	.text	12,'24525 $1A38C'
	.text	30,'55767 w8q9t6a( -81031.6 $12084'
	.text	26,'44778 $C817 "" -249615 "N"'
	.text	44,'7794 "WPRWXP" "XMU" -254931 -68117.1 d5t7v0v'
	.text	6,'45405 '
	.text	73,'33115 "CIZKD" "VEI" j3t7r2s7s7v( "WAMAOI" $1A85B 46385.1 -12849.2 10636.9'
	.text	13,'54940 -254972'
	.text	13,'32434 85245.0'
	.text	6,'25711 '
	.text	73,'864 o3g7s7b2 "ZTRPVTS" -80487 "DH" "QNQH" 274815 -125143 end inkey$( max('
	.text	66,'21980 167876 P 212882 "JPKWB" ; $C7D7 $1DA9D d3q0x$ "COZMQC" $DF09'
	.text	71,'38270 $A0BA "FLH" 32632.4 sys 13812.7 "ON" "FGMER" w8q9t6a( 92461.7 "B"'
	.text	6,'32434 '
	.text	55,'43547 -22772.6 n7t1g5i3n 4686 $18092 "EAZY" "Z" 81286.2'
	.text	43,'5081 -201137 "KQ" O $132A3 deek( h$ < 28005'
	.text	59,'43226 max( -135759 59650.1 "" n4a9m5p1e3( A -103548 94185.7'
	.text	55,'15608 j6o7m8g4k7 -63920.5 max( $862A h8h0q7a2f6g $18FFA'
	.text	28,'19591 m6e( -4028 "FE" $18FC7'
	.text	5,'9621 '
	.text	21,'50943 P 17702.8 $53B2'
	.text	30,'43615 -94794.3 -19068 -47280.0'
	.text	61,'8679 61434 91525.1 77553.6 280268 tan( tan( u1p2e8i4g3$( goto'
	.text	64,'42962 -5235.8 12005.6 68094.3 "LS" 77772 i1c6n4c -72295.4 isval('
	.text	21,'1456 283373 "" 119097'
	.text	66,'47934 left$( "TV" 78301.9 $F6F7 234264 "PZZY" q9l8x2s1a l$( 6736.7'
	.text	35,'27655 78810.5 v7x6p( -184391 $17218'
	.text	23,'44563 $4179 3068 307792'
	.text	12,'30229 295291'
	.text	19,'16862 -74816 $1211F'
	.text	64,'32915 e( "XNRXSXR" $FC7A -197134 "NQAGDN" A $50A3 n7t1g5i3n read'
	.text	33,'52131 202653 "QDFTD" $10A4C $B237'
	.text	6,'29915 '
	.byte	0
